trt_job_id,trt_job_ref,trt_job_request,trt_job_campaign,trt_job_submitted,trt_job_completed,trt_job_error,trt_job_status,trt_job_rt,trt_twilio_job_detail,trt_twilio_cid
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-15 15:27,2021-05-15 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-16 15:27,2021-05-16 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-17 15:27,2021-05-17 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-18 15:27,2021-05-18 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-19 15:27,2021-05-19 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-20 15:27,2021-05-20 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-21 15:27,2021-05-21 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-22 15:27,2021-05-22 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-23 15:27,2021-05-23 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-24 15:27,2021-05-24 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-25 15:27,2021-05-25 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-26 15:27,2021-05-26 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-27 15:27,2021-05-27 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-28 15:27,2021-05-28 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-29 15:27,2021-05-29 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-30 15:27,2021-05-30 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-05-31 15:27,2021-05-31 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-06-01 15:27,2021-06-01 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-06-02 15:27,2021-06-02 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-06-03 15:27,2021-06-03 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
123456,12a34b,"{""phone"": 0123456789, ""lrs_no"": 123456, ""callback"": ""abcd1e2f_34g56h.html"", ""name_last"": ""DOE"", ""tag"": 12}",abcd1e2f,2021-06-04 15:27,2021-06-04 15:45,NULL,complete,1,"{""subresource_uris"": {""recordings"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Recordings.json"", ""notifications"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123/Notifications.json""}, ""duration"": ""123"", ""price"": ""-0.01"", ""parent_call_sid"": None, ""answered_by"": None, ""status"": ""completed"", ""caller_name"": """", ""uri"": ""/2010-04-01/Accounts/ABC123/Calls/ABC123.json"", ""to_formatted"": ""(123) 456-7890"", ""date_updated"": ""2021-03-31 23:30:28+00:00"", ""annotation"": None, ""start_time"": ""2021-03-31 23:30:07+00:00"", ""price_unit"": ""USD"", ""sid"": ""ABC123"", ""phone_number_sid"": ""ABC123"", ""account_sid"": ""ABC123"", ""end_time"": ""2021-03-31 23:30:28+00:00"", ""api_version"": ""2010-04-01"", ""to"": ""+11234567890"", ""from_"": ""+11234567890"", ""date_created"": ""2021-03-31 23:30:01+00:00"", ""group_sid"": None, ""from_formatted"": ""(123) 456-7890"", ""forwarded_from"": None, ""direction"": ""outbound-api""}",NULL
